id,category,text
742646,societate," Statutul de producător eligibil mic a fost confirmat în baza a 50 de cereri, cu o capacitate totală de 20 MW, înregistrate conform principiului ,,primul venit-primul servit”. Cotele pentru producerea energiei solare au fost stabilite în conformitate cu Hotărîrea Guvernului cu privire la aprobarea limitelor de capacitate, a cotelor maxime și a categoriilor de capacitate în domeniul energiei electrice din surse regenerabile valabile pînă în 31 decembrie 2025. "
742630,politica," Dodon a venit cu un comentariu referitor la culoarea scurtelor a reprezentaților PAS. „Ceea ce ține de culoare, ei au schimbat culoarea nu de aceea că drapelul e UE, ei au început campania de informare despre integrarea europeană încă în luna martie, sfîrșit de februarie. Eu am fost prin raioane. Și stăteau corturile lor și oameni în scurte galbene. Știți ce facea populația? Înconjurau. Nu voiau să se apropie de galben în genere. De noțiunea de oameni buni, de PAS nu au ochis să-i vadă. Ei nu au ochi să-i vadă. Tehnologii lor sînt bravo, le pun un 10+ sau gîndit „hai să facem rebranding” și au făcut albastru. Și acum oameni se uită ca la ceva nou și se apropie de corturi să vadă cine sînt. Și cînd văd că sînt cei de la PAS, oameni se întorc. Oameni se sperie de culoarea galbenă.”, spune Igor Dodon.  Noi.md amintește că, intenția de a organiza referendumul concomitent cu alegerile prezidențiale a fost criticată dur în societate, unii juriști fiind de părerea că, asta poate duce la contopirea ilegală a două interese contradictorii: interesul general – la referendum; interesul de partid – la alegerile generale.  "
742645,sport," „Colegul nostru a demonstrat determinare și curaj, clasîndu-se pe locul trei în categoria de greutate 65 kg. Veniamin a reușit să se impună într-o competiție acerbă, demonstrînd abilități tehnice și fizice remarcabile. Locul său pe podium nu este doar o recompensă pentru munca asiduă, ci și o dovadă a angajamentului său față de sport și a dedicării sale pentru a atinge excelență în lupte libere. Felicitări, Borzin Veniamin, și noi succese în lumea sportului național”; anunță Poliția de Frontieră. "
742640,politica," ""În ceea ce privește anularea alegerilor, aici trebuie să remarcăm că oricare student la Drept știe că deciziile CC au valoare aplicativă pentru viitor, nu au aplicare pentru acțiunile care deja s-au consumat în trecut"", a spus Iurie Ciocan.  Ea face referire la decizia Curții Constituționale (CC), care a declarat anterior neconstituționale prevederile Codului Electoral, care le interzice membrilor partidelor scoase în afara legii, așa cum este și cazul partidului Șor, declarat neconstituțional în data de 19 iunie 2023, să candideze la alegeri. ""Aceste prevederi dau temă pentru acasă legiuitorilor pe viitor să nu aprobe prevederi legale, care ar aplica pedeapsa colectivă. În contextul anulării rezultatelor alegerilor precum că reprezentanții fostului partid Șor, Șansă, cum au mai fost ei, nu au putut participa la alegeri nu poate fi luat în considerare la modul serios"", a mai spus Iurie Ciocan. Potrivit acestuia, hotărîrile CC au aplicare pentru acțiunile viitoare, și nu pentru acțiunile care s-au consumat în trecut.  Îmi vine greu să spun ce anume i-a motivat pe juriștii sau personal pe doamna Tauber să facă aceste declarații, dar sigur că partidele politice în căutare de vizibilitate, în căutare de demonstrare a unor calități combative în raport cu alegătorii săi întreprind și acțini nu întotdeauna care au o logică a unui om obișnuit. Respectiv, cred că o fac de dragul să fie făcut, și nu mai mult"", a punctat Ciocan. Reprezentanta Serviciului de presă al CEC a comunicat pentru Noi.md că cererea Marinei Tauber a fost recepționată miercuri și că va fi examinată potrivit procedurii și termenului prevăzut de legislație, după care Comisia va anunța decizia.       "
742631,societate," După cum se menționează, la 17 aprilie curent s-a aflat despre profanarea monumentului comemorativ al soldaților sovietici căzuți pentru apărarea Patriei (Rîșcani), amenajat cu o zi mai devreme. Ambasada Rusiei la Chișinău a considerat acest act ilegal drept o încercare de a denigra istoria și de a devaloriza faptele eroice ale strămoșilor noștri-eliberatori.  Aceasta și-a exprimat recunoștința față de toți cetățenii interesați pentru înlăturarea promptă a consecințelor vandalismului și punerea în ordine a monumentului. "
742649,business,"Arena Chișinău reprezintă o platformă unică pentru evenimente sportive și culturale. Acesta este singurul complex din Moldova în care se pot desfășura competiții naționale și internaționale la înot, tenis, baschet, volei, triatlon și alte sporturi. Cooperarea strategică dintre Mastercard și Arena Chișinău va duce la introducerea tehnologiilor cashless și a altor inovații legate de tehnologiile de plată în cadrul complexului, la sprijinirea inițiativelor sportive și culturale, precum și la crearea unor oportunități speciale unice pentru toți oaspeții care aleg un stil de viață dinamic și activ. „Parteneriatul nostru cu Arena Chișinău reprezintă un pas important în sprijinirea dezvoltării sportului, vieții culturale și a inovației digitale în țară. Împreună, tindem să promovăm un stil de viață activ, să oferim sprijin considerabil persoanelor talentate și să dăruim experiențe de neuitat oamenilor din Moldova”, a declarat Irina Untila, Country Manager Mastercard Moldova. „Fiind principalul loc din țară pentru activități sportive și de divertisment, Arena Chișinău construiește planuri ambițioase pentru viitor. Suntem foarte încântați că Mastercard – o companie atât de importantă la nivel global – ne sprijină în procesul de dezvoltare”, menționează Sergiu Stanciu, director Arena Chișinău. Ca parte a strategiei sale ample de a implementa inovația digitală în țară, Mastercard lucrează alături de Arena Chișinău la crearea unei platforme digitale de vânzare a biletelor la evenimentele complexului. Platforma, care va fi lansată în curând, va simplifica semnificativ procesul de cumpărare a biletelor, oferind vizitatorilor posibilitatea de a efectua plăți online foarte rapid și comod. În plus, Mastercard a pregătit o serie de experiențe de neprețuit pentru oaspeții Arenei Chișinău, inclusiv masterclass-uri cu participarea sportivilor cu renume din țară. Scopul acestor evenimente este de a oferi participanților cunoștințe valoroase, de a-i inspira în progresul personal și de a sprijini tinerele talente sportive din țară. Deținătorii de carduri Mastercard vor primi oportunități exclusive, precum reduceri speciale la achiziționarea biletelor de pe noua platformă online și la achitarea activităților sportive de la Arena Chișinău. De exemplu, oaspeții vor putea profita de reduceri la piscină, la centrul fitness și la corturile de tenis, fiind încurajați să acorde mai multă atenție activității fizice și unui stil de viață sănătos. Pe lângă o mulțime de oferte unice, deținătorii de carduri Mastercard vor putea să beneficieze și de serviciul Fast Track al Mastercard, care va facilita accesul în complex în timpul evenimentelor. Arena Chișinău reprezintă un complex sportiv și de divertisment multifuncțional, conceput pentru a găzdui competiții de anvergură din diverse sporturi – baschet, volei, handbal, minifotbal, box etc. Pe teritoriul complexului se află centrul acvatic cu unicul bazin olimpic din Moldova. Arena Chișinău dispune de un centru de fitness, un club de tenis cu șapte corturi de joc și un cort pentru competiții, un amfiteatru cu capacitatea de 8.000 de spectatori și un food court. Totodată, aici se desfășoară evenimente culturale – concerte, conferințe și expoziții. Mai mult decât atât, Arena Chișinău găzduiește și birourile unor companii, inclusiv biroul Mastercard Moldova. "
742593,societate," Potrivit Direcției Generale Educație a municipiului Chișinău, anul școlar 2024-2025 va avea următoarea structură: -Semestrul I: 1 septembrie – 22 decembrie 2024 -Semestrul II: 9 ianuarie – 31 mai 2025  -Vacanța de toamnă: 28 octombrie – 3 noiembrie 2024; -Vacanța intersemestrială (de iarnă): 25 decembrie 2024 – 8 ianuarie 2025; -Vacanța de primăvară: 3 – 9 martie 2025; -Vacanța de Paști: 19 – 28 aprilie 2025. Tezele semestriale în învățămîntul liceal vor fi organizate pe parcursul anului de studii, după următorul program: -Sesiunea de iarnă, în perioada 9-20 decembrie 2024; -Sesiunea de vară, în perioada 12-23 mai 2025. Sesiunea de examene se va desfășura: La absolvirea învățămîntului primar, clasa a IV-a, în perioada 13-22 mai 2025; La absolvirea învățămîntului gimnazial, clasa a IX-a, în perioada 2-12 iunie 2025; La absolvirea învățămîntului liceal, clasa a XII-a, în perioada 3-20 iunie 2025. "
742616,societate," Acesta a vizitat sera unui tînăr care este specializat în cultivarea și vânzarea castraveților. Șeful Executivului a apreciat realizările tânărului antreprenor, accentuând că, prin tehnologii și inovație, pot fi construite afaceri de succes acasă, care să contribuie la dezvoltarea economică a țării noastre. „Sînteți un exemplu pentru cei care doresc să se implice în agricultură, prin investiții în produse proaspete și de calitate crescute cu grijă în satele noastre. Îi îndemn pe toți să susținem producătorii locali și să contribuim, astfel, la creșterea economică a țării”, a spus prim-ministrul Dorin Recean. De asemenea, premierul a vorbit despre programele guvernamentale, cu accent pe Programul guvernamental 373 - o inițiativă care răspunde concret necesităților oamenilor de afaceri. În context, antreprenorul a menționat că își dorește să extindă afacerea, să construiască mai multe sere tehnologizate pentru a-și mări capacitatea de producere. "
742643,societate,"Spațiul Orange Kids vine în întâmpinarea nevoilor angajaților, fiind un loc sigur, prietenos și adaptat îngrijirii copiilor, în timp ce părinții lor participă la ședințe sau proiecte pentru care prezența fizică este preferabilă. În acest mod, angajații cu copii vor avea posibilitatea de a se concentra pe activitățile profesionale, având încrederea că cei mici sunt în siguranță și îngrijiți corespunzător.  La evenimentul de deschidere a spațiului, Olga SURUGIU, CEO Orange Moldova a spus: „Mă bucur că odată cu mutarea noastră în noul sediul Orange, putem susține și mai mult angajații și angajatele cu copii mici să lucreze de la oficiu atunci când au nevoie. De asemenea, sunt mândră că suntem prima companie din Moldova care a avut curajul să-și asume implementarea acestui proiect și sper să fim un exemplu de bune-practici și pentru alte afaceri locale.” Orange Kids include o zonă pentru activități și joacă, dar și pătucuri pentru odihnă. Spațiul va găzdui gratuit copii cu vârsta cuprinsă între 2 și 8 ani, care vor fi supravegheați de bone calificate. Proiectul pilot Orange Kids a fost realizat cu susținerea la toate etapele a Organizației Internaționale a Muncii, astfel încât să fie respectate întocmai cerințele Legii nr.367/2022 cu privire la serviciile alternative de îngrijire a copiilor, care permite angajatorilor să amenajeze astfel de spații pentru copiii angajaților.  Claire HARASTY, Directoare DWT/CO-Budapesta, Organizația Internațională a Muncii a punctat: „În Moldova, numai 15% dintre copiii de până la 3 ani merg la grădiniță sau creșă, iar peste 50% dintre femeile cu vârsta de muncă, deși sunt foarte calificate, renunță la carieră, pentru că nu au o soluție pentru îngrijirea copiilor. Datorită Orange, circa 600 de copii ai angajaților se vor bucura de un spațiu creat special pentru ei, iar părinții acestora vor putea îmbina cu succes creșterea copiilor cu creșterea carierei”. Invitat la evenimentul de lansare a spațiului Orange Kids, Alexei BUZU, Ministrul Muncii și Protecției Sociale, a menționat: „Mereu am avut acest vis să ajutăm părinții din Republica Moldova să combine viața profesională cu cea de familie. Pentru că au lipsit investițiile în acest domeniu, noi avem în prezent peste 150 de mii de femei în afara muncii și cred că asemenea inițiative vor fi exemple și pentru alte companii”.  Iar Ministrul Educației și Cercetării, Dan PERCIUN, a spus: „Orange a spart gheața și e bine să-i celebrăm pe cei care fac primul pas. Sperăm că vor fi un exemplu pentru multe alte companii din Moldova. Ambiția noastră este de a crește rata de participare a femeilor pe piața muncii, iar acesta e un bun început”. Katarina FRIED, Ambasadoarea Suediei în Republica Moldova, țară care susține acest program, a declarat: „Investițiile pe care le facem în educația timpurie sunt investiții într-un viitor mai bun. Sunt sigură că aceste inițiative vor fi utile tuturor, și mai ales mamelor, care vor putea să participe pe piața forței de muncă. Aceasta înseamnă nu doar contribuție la venitul familiei, ci și la egalitate de gen și la dezvoltarea țării. Ne bucură mult inițiativa Orange Moldova și considerăm că va fi apreciată mult de cei care muncesc aici și de copiii acestora”. Prezent la eveniment, Leonid CERESCU, Președinte al Confederației Naționale a Patronatului din Republica Moldova, unul dintre partenerii de implementare, a menționat: „Crearea acestui spațiu nu a fost un proces ușor. Mulți antreprenori au vrut să participe, dar au renunțat pe parcurs. Orange a fost printre puținii curajoși care au lansat această inițiativă”. Pe lângă beneficiile lunare în formă de suport financiar pentru angajații cu copii, zile suplimentare de concediu, asigurare medicală privată pentru membrii familiei, Orange Moldova oferă tuturor angajaților posibilitatea de a lucra de la distanță și de a urma un program de lucru flexibil, ceea ce le permite părinților să îmbine aspirațiile profesionale cu cele de familie. Gheorghe și Ana LUCHIAN, ambii angajați la Orange, susțin că acest spațiu le va permite să fie prezenți la birou, dar și aproape de fiica lor, în același timp. „Pentru fiica noastră Eva, acest proiect înseamnă un spațiu modern, adaptat necesităților și normelor de siguranță pentru copii. În plus, Orange Kids ne scutește de cheltuieli adiționale pentru bonă sau grădiniță privată, așa cum la cea de stat nu suntem acceptați la vârsta de 2 ani.” Pentru Cătălina BURCOVSCHI, angajată Orange, lansarea Orange Kids este, la fel, un ajutor important, „deoarece fiica noastră de 2 ani și 9 luni are nevoie de comunicare, iar acest proiect o va ajuta să construiască relații cu alți copii, să dezvolte abilități de comunicare și să se încadreze mai ușor la grădiniță. Un avantaj enorm este și faptul că voi putea lucra liniștită de la oficiu, dar aproape de ea, știind că se află în grija persoanelor responsabile.” Proiectul pilot Orange Kids a fost implementat de Orange Moldova, cu suportul Organizației Internaționale a Muncii (ILO) și Confederația Națională a Patronatului din Republica Moldova (CNPM), cu susținerea financiară a Suediei. Despre Orange Moldova: Orange Moldova este parte din Grupul Orange, unul dintre cei mai importanți operatori de telecomunicații din lume, cu peste 298 milioane de clienți în 26 de țări. Orange este cel mai mare operator din Moldova care oferă servicii voce și date mobile, Internet prin fibră și servicii TV, toate sub același brand. În prezent, peste 2,6 milioane de clienți sunt conectați la rețeaua și serviciile companiei, în care activează o echipă de peste 1450 de angajați. Orange Moldova deține cea mai performantă rețea 4G, dar și 2 premiere mondiale: HD Voice și HD Voice International. Serviciile sale pot fi accesate pe teritoriul întregii țări prin intermediul rețelei de peste 3600 puncte de vânzări. Recunoscut drept un lider în inovații, Orange deține unul dintre cele mai mari hub-uri IT din țară – Orange Systems, care este al doilea angajator pe piața de tehnologii informaționale din Moldova. În mai 2023, compania a inaugurat Orange Digital Center, un hub de învățare pe parcursul vieții, unde fiecare poate dobândi competențele digitale și antreprenoriale necesare unui viitor tehnologizat. Mai multe detalii despre produsele și serviciile companiei sunt disponibile pe www.orange.md "
742629,societate," Consiliile electorale de circumscripție au la dispoziție 7 zile pentru examinarea dosarelor și pentru a înregistra sau a refuza înregistrarea în cursa electorală, notează Noi.md.  Amintim că pe 19 mai 2024 vor avea loc alegeri locale noi pentru o nouă componență a consiliilor locale în localitățile Cairaclia și Salcia, raionul Taraclia, Chioselia Rusă și Cotovscoe din UTA Găgăuzia, dar și pentru alegerea primarului în comuna Tîrnova, raionul Dondușeni, orașul Bucovăț, raionul Strășeni, satul Sagaidac, raionul Cimișlia și comuna Hănăsenii Noi, raionul Leova De asemenea, în aceeași zi, vor avea loc alegeri parțiale pentru funcția de primar în localitățile Chioselia Rusă și Cotovscoe din UTA Găgăuzia, precum și alegeri parțiale pentru o nouă componență a consiliului local al comunei Cealîc, raionul Taraclia.  "
742637,politica," Despre acest lucru a anunțat liderul organizației politice, Renato Usatîi. Potrivit lui, este clar pentru toată lumea, inclusiv juriști și experți în drept electoral, că decizia este ilegală și neîntemeiată și partidul va insista pe cale legală să li se facă dreptate lor și tuturor celor 70% din cetățenii țării care cer alegeri parlamentare anticipate. La 28 februarie, liderul Partidului Nostru, Renato Usatîi, a propus organizarea unui referendum la vară pentru a afla dacă cetățenii moldoveni susțin ideea organizării alegerilor parlamentare anticipate.  CEC și-a motivat decizia prin faptul că astfel de astfel de alegeri parlamentare anticipate survin numai ca rezultat al dizolvării parlamentului care se efectuează de către președintele țării. Și că „demiterea persoanelor, atribuită în sfera de competență a președintelui, nu poate fi subiect al problemei supuse unui referendum republican. "
742599,societate," Suspectul a pătruns în șapte case din or. Codru, mun. Chișinău. „Bărbatul pătrundea în locuințe după ce se asigura că proprietarii lipsesc de acasă, apoi prin forțarea geamurilor din termopan, intra și sustrăgea bani. Prejudiciul total cauzat părților vătămate constituie 120 000 de lei. În cadrul acțiunilor procesual penale acesta și-a recunoscut vina.Bărbatul nu este la prima abatere de la lege, anterior fiind judecat pentru infracțiuni analogice”, spune Poliția. Bărbatul a fost plasat în arest pentru 30 de zile, iar conform legislației în vigoare el riscă închisoare de pînă la 4 ani. "
742592,capitala," Declarația a fost făcută de expertul în domeniul patrimonial și fostul director Agenţiei de Inspectare şi Restaurare a Monumentelor, Ion Ștefăniță, pentru redacția Noi.md Potrivit lui, de mai mulți ani, autoritățile nu întreprind nimic pentru a reconstitui părțile lipsă ale gardului, mai mult decît atît pe an ce trece gardul se distruge tot mai tare.  ”Gardul care este o adevărată comoară arhitecturală a orașului, a fost proiectat de A. Bernardazzi în 1860. Încă în 2019 am atras atenția asupra porțiunilor problemă din gardul dat care ar trebui să fie reconstituite. Potrivit Art. 35. – Finanţarea activităţii privind evidenţa, studierea, punerea în valoare, salvarea, protejarea, conservarea şi restaurarea monumentelor se asigură de la bugetul de stat prin Ministerul Culturii, de la bugetele locale, din contul plăţilor pentru arendă, inclusiv din chiria pentru terenul din zonele de protecţie ale monumentelor, din defalcările din beneficiul de pe turism, din venitul întreprinderilor, care stingheresc ocrotirea monumentelor, din beneficiul organelor asigurării de stat, în conformitate cu acordurile încheiate, din veniturile şi donaţiile organizaţiilor care, pe baza statutului lor, ocrotesc monumentele, din fondurile şi donaţiile unor persoane fizice şi juridice, precum şi din alte surse legale. Ministerul Culturii ar trebui să găsească resurse finaciare pentru reconstituirea acestui monument istoric al orașului”, a declarat Ion Ștefăniță. În 2019, expertul, pe cînd era director al Agenției de Inspectare și Restaurare a Monumentelor, a propus un proiect de renovare și restaurare a parcului ”Stefan cel Mare” din capitală, care includea și reconstituirea porțiunilor de gard problemă. Atunci, expertul spunea că prin acel proiect, tot ce se dorea era ca parcul să fie reparat, dar nu neaparat modernizat așa cum s-a interpretat greșit de societate. Din diferite motive, proiectul așa și nu a fost dus la sfîrșit. Potrivit lui Ion Ștefăniță, porțiunile problemă din gard trebuie să fie reconstituite din fontă, în baza proiectelor lui A. Bernardazzi, astfel păstrîndu-se linia arhitecturală a parcului.  De menționat că Gardul parcului familiar tuturor nu este atât de simplu: sunt zăbrele originale turnate după proiectul lui A. Bernardazzi în 1860, în Odesa. Gardul a fost constituit din 461 de elemente, a cântărit aproximativ 54 de tone şi a avut o lungime mai mult de o mie de metri. După uraganele din anii 1865 şi 1885, unele elemente au fost înlocuite, dar, în general, gardul s-a păstrat foarte bine. Iniţial s-a planificat de a înconjura parcul cu un perete solid de piatră, dar arhitectul genial a intervenit la timp. Redacția Noi.md a adresat o solicitare și către Ministerul Culturii, în care a întrebat dacă autoritățile au alocat un buget pentru reconstituirea porțiunilor problemă din gardul Parcului Ștefan cel Mare, însă la momentul publicării materialului nu am primit nici un comentariu. De notat că expertul în istoria orașului nostru, Cafegiuд, Alexandru Stucalov a comentat pentru Noi.md situația cu distrugerea parțială a gardului parcului Ștefan cel Mare din Chișinău. Stucalov a menționat că patrimoniul istoric al Chișinăului trebuie tratat cu dragoste, iar părțile lipsă din gard, care reprezintă o carte de vizită al Parcului Ștefan cel Mare din Chișinău, ar putea fi restabilite, dacă se dorește, prin instalarea unor porți noi sau a unor porțiuni de gard realizate în același stil, așa cum s-a procedat anterior, când a fost instalat monumentul lui Alexandru al II-lea, în 1886. "
742626,sport," Competiția s-a desfășurat în perioada 12-14 aprilie 2024, la Bratislava. Evenimentul a reunit aproximativ 600 de sportivi din 15 țări ale Europei.  -Locul I - Cozniuc Nicolai - proba individual masculin 9-11 ani; -Locul I - Cozniuc Nicolai, Stati Bogdana - pereche mixtă 9-11 ani; -Locul VII în finală - Morari Anastasia - categoria individual feminin Juniori 15-17 ani; Cei care îi antrenează pe sportivi sînt Valentina Mihai și Ludmila Mihai.  "
